,B Cell,Epithelium,Myeloid,Stroma,T Cell,Neutrophil,rho_Spearman,rho_Pearson
CID003352-2,0.12019407999044215,0.08100404497375746,0.003693252880939259,0.4383719062065104,0.3201471242222001,0.036589591726150665,0.871774193548387,0.8555653524625394
CID003353-1,0.011101285545243362,0.760425605009438,0.008169610320572526,0.09659011687249844,0.12368061715478335,3.2765097464290974e-05,0.9546162402669632,0.7110656678837921
CID003354-1,0.08124643705083874,0.6271067738809146,0.012352829449765183,0.2496189894485603,0.019302494219812123,0.010372475950109053,0.9176863181312569,0.8274097471307541
CID003355-1,0.0006878223634364343,0.19469947777339344,6.928962626627549e-05,0.001862237179870626,0.7392260531308361,0.06345511992619712,0.8399193548387096,0.8348771711377156
CID003356-1,0.0006531058644621106,0.20888420582288822,0.0016380387303563254,0.2796548410167852,0.4971184179650005,0.01205139060050764,0.8560483870967742,0.8420410354793229
CID003357-1,0.3877737040226711,0.16178315310013533,0.027946592609521273,0.18005758675484904,0.1843953554766828,0.05804360803614049,0.8616935483870968,0.7505906774589176
CID003358-1,0.043565684649741344,0.5170917515073454,0.00422858765095184,0.16858477929901058,0.25396637281285445,0.01256282408009631,0.9116935483870968,0.7287983619689137
CID003359-1,0.12828027911393536,0.5439821785244737,0.01573884893149577,0.2479646494340241,0.060465100557566855,0.003568943438504232,0.8883203559510566,0.737229827143429
CID003360-1,0.021666808065898595,0.19699751976247223,0.015117696632405203,0.2616471901066723,0.4451698202678868,0.05940096516466472,0.7887096774193548,0.8375785022699356
CID003361-1,0.3364626358716017,0.18614565728164603,0.08657307527622489,0.20581637559800803,0.13008834031894054,0.05491391565357883,0.8137096774193548,0.8381321864369125
CID003362-1,0.14400263557785822,0.592058440673402,0.03289043823283493,0.21662966305321357,0.004989436876403315,0.009429385586287985,0.8602892102335928,0.8027830849823766
CID003363-1,0.008646276501887576,0.39354877660646187,0.02322756260969272,0.1584600833023536,0.4091045499021277,0.007012751077476534,0.8733870967741936,0.854944768036787
CID003364-1,0.03967109314356305,0.2818874368163839,0.005830811727899971,0.011432682550367253,0.6433648595546525,0.01781311620713326,0.822983870967742,0.8244472637569386
CID003365-1,0.013186801616199275,0.7164027840672089,0.007451955050482327,0.17981437699339256,0.08067405649865202,0.002470025774064824,0.8544354838709678,0.8226963298396092
